word,url
行幸,https://ja.wiktionary.org/wiki/%E8%A1%8C%E5%B9%B8
行香,https://ja.wiktionary.org/wiki/%E8%A1%8C%E9%A6%99
行幸啓,https://ja.wiktionary.org/wiki/%E8%A1%8C%E5%B9%B8%E5%95%93
軽忽,https://ja.wiktionary.org/wiki/%E8%BB%BD%E5%BF%BD
軽骨,https://ja.wiktionary.org/wiki/%E8%BB%BD%E9%AA%A8
教唆,https://ja.wiktionary.org/wiki/%E6%95%99%E5%94%86
共催,https://ja.wiktionary.org/wiki/%E5%85%B1%E5%82%AC
共済,https://ja.wiktionary.org/wiki/%E5%85%B1%E6%B8%88
共在,https://ja.wiktionary.org/wiki/%E5%85%B1%E5%9C%A8
夾雑,https://ja.wiktionary.org/wiki/%E5%A4%BE%E9%9B%91
興醒め,https://ja.wiktionary.org/wiki/%E8%88%88%E9%86%92%E3%82%81
協賛,https://ja.wiktionary.org/wiki/%E5%8D%94%E8%B3%9B
胸算,https://ja.wiktionary.org/wiki/%E8%83%B8%E7%AE%97
挟持,https://ja.wiktionary.org/wiki/%E6%8C%9F%E6%8C%81
教示,https://ja.wiktionary.org/wiki/%E6%95%99%E7%A4%BA
仰視,https://ja.wiktionary.org/wiki/%E4%BB%B0%E8%A6%96
凝視,https://ja.wiktionary.org/wiki/%E5%87%9D%E8%A6%96
怯弱,https://ja.wiktionary.org/wiki/%E6%80%AF%E5%BC%B1
景迹,https://ja.wiktionary.org/wiki/%E6%99%AF%E8%BF%B9
拱手,https://ja.wiktionary.org/wiki/%E6%8B%B1%E6%89%8B
梟首,https://ja.wiktionary.org/wiki/%E6%A2%9F%E9%A6%96
享受,https://ja.wiktionary.org/wiki/%E4%BA%AB%E5%8F%97
教授,https://ja.wiktionary.org/wiki/%E6%95%99%E6%8E%88
翹首,https://ja.wiktionary.org/wiki/%E7%BF%B9%E9%A6%96
共修,https://ja.wiktionary.org/wiki/%E5%85%B1%E4%BF%AE
嬌羞,https://ja.wiktionary.org/wiki/%E5%AC%8C%E7%BE%9E
凝聚,https://ja.wiktionary.org/wiki/%E5%87%9D%E8%81%9A
凝集,https://ja.wiktionary.org/wiki/%E5%87%9D%E9%9B%86
恐縮,https://ja.wiktionary.org/wiki/%E6%81%90%E7%B8%AE
凝縮,https://ja.wiktionary.org/wiki/%E5%87%9D%E7%B8%AE
供出,https://ja.wiktionary.org/wiki/%E4%BE%9B%E5%87%BA
供述,https://ja.wiktionary.org/wiki/%E4%BE%9B%E8%BF%B0
共助,https://ja.wiktionary.org/wiki/%E5%85%B1%E5%8A%A9
協商,https://ja.wiktionary.org/wiki/%E5%8D%94%E5%95%86
嬌笑,https://ja.wiktionary.org/wiki/%E5%AC%8C%E7%AC%91
行商,https://ja.wiktionary.org/wiki/%E8%A1%8C%E5%95%86
供進,https://ja.wiktionary.org/wiki/%E4%BE%9B%E9%80%B2
共振,https://ja.wiktionary.org/wiki/%E5%85%B1%E6%8C%AF
強振,https://ja.wiktionary.org/wiki/%E5%BC%B7%E6%8C%AF
強震,https://ja.wiktionary.org/wiki/%E5%BC%B7%E9%9C%87
狂信,https://ja.wiktionary.org/wiki/%E7%8B%82%E4%BF%A1
狂酔,https://ja.wiktionary.org/wiki/%E7%8B%82%E9%85%94
共棲,https://ja.wiktionary.org/wiki/%E5%85%B1%E6%A3%B2
共生,https://ja.wiktionary.org/wiki/%E5%85%B1%E7%94%9F
強制,https://ja.wiktionary.org/wiki/%E5%BC%B7%E5%88%B6
強請,https://ja.wiktionary.org/wiki/%E5%BC%B7%E8%AB%8B
矯正,https://ja.wiktionary.org/wiki/%E7%9F%AF%E6%AD%A3
強制執行,https://ja.wiktionary.org/wiki/%E5%BC%B7%E5%88%B6%E5%9F%B7%E8%A1%8C
強制徴募,https://ja.wiktionary.org/wiki/%E5%BC%B7%E5%88%B6%E5%BE%B4%E5%8B%9F
軽賤,https://ja.wiktionary.org/wiki/%E8%BB%BD%E8%B3%A4
叫騒,https://ja.wiktionary.org/wiki/%E5%8F%AB%E9%A8%92
狂躁,https://ja.wiktionary.org/wiki/%E7%8B%82%E8%BA%81
狂騒,https://ja.wiktionary.org/wiki/%E7%8B%82%E9%A8%92
競争,https://ja.wiktionary.org/wiki/%E7%AB%B6%E4%BA%89
競漕,https://ja.wiktionary.org/wiki/%E7%AB%B6%E6%BC%95
競走,https://ja.wiktionary.org/wiki/%E7%AB%B6%E8%B5%B0
驚奏,https://ja.wiktionary.org/wiki/%E9%A9%9A%E5%A5%8F
行粧,https://ja.wiktionary.org/wiki/%E8%A1%8C%E7%B2%A7
形像,https://ja.wiktionary.org/wiki/%E5%BD%A2%E5%83%8F
競争入札,https://ja.wiktionary.org/wiki/%E7%AB%B6%E4%BA%89%E5%85%A5%E6%9C%AD
共存,https://ja.wiktionary.org/wiki/%E5%85%B1%E5%AD%98
凝滞,https://ja.wiktionary.org/wiki/%E5%87%9D%E6%BB%9E
供託,https://ja.wiktionary.org/wiki/%E4%BE%9B%E8%A8%97
暁達,https://ja.wiktionary.org/wiki/%E6%9A%81%E9%81%94
驚嘆,https://ja.wiktionary.org/wiki/%E9%A9%9A%E5%98%86
凝着,https://ja.wiktionary.org/wiki/%E5%87%9D%E7%9D%80
強調,https://ja.wiktionary.org/wiki/%E5%BC%B7%E8%AA%BF
協調,https://ja.wiktionary.org/wiki/%E5%8D%94%E8%AA%BF
強直,https://ja.wiktionary.org/wiki/%E5%BC%B7%E7%9B%B4
共通,https://ja.wiktionary.org/wiki/%E5%85%B1%E9%80%9A
協定,https://ja.wiktionary.org/wiki/%E5%8D%94%E5%AE%9A
狂癲,https://ja.wiktionary.org/wiki/%E7%8B%82%E7%99%B2
仰天,https://ja.wiktionary.org/wiki/%E4%BB%B0%E5%A4%A9
共闘,https://ja.wiktionary.org/wiki/%E5%85%B1%E9%97%98
狂騰,https://ja.wiktionary.org/wiki/%E7%8B%82%E9%A8%B0
競闘,https://ja.wiktionary.org/wiki/%E7%AB%B6%E9%97%98
驚倒,https://ja.wiktionary.org/wiki/%E9%A9%9A%E5%80%92
共働,https://ja.wiktionary.org/wiki/%E5%85%B1%E5%83%8D
共同,https://ja.wiktionary.org/wiki/%E5%85%B1%E5%90%8C
協働,https://ja.wiktionary.org/wiki/%E5%8D%94%E5%83%8D
協同,https://ja.wiktionary.org/wiki/%E5%8D%94%E5%90%8C
嚮導,https://ja.wiktionary.org/wiki/%E5%9A%AE%E5%B0%8E
驚動,https://ja.wiktionary.org/wiki/%E9%A9%9A%E5%8B%95
共同闘争,https://ja.wiktionary.org/wiki/%E5%85%B1%E5%90%8C%E9%97%98%E4%BA%89
凝念,https://ja.wiktionary.org/wiki/%E5%87%9D%E5%BF%B5
向背,https://ja.wiktionary.org/wiki/%E5%90%91%E8%83%8C
嚮背,https://ja.wiktionary.org/wiki/%E5%9A%AE%E8%83%8C
競売,https://ja.wiktionary.org/wiki/%E7%AB%B6%E5%A3%B2
強拍,https://ja.wiktionary.org/wiki/%E5%BC%B7%E6%8B%8D
強迫,https://ja.wiktionary.org/wiki/%E5%BC%B7%E8%BF%AB
脅迫,https://ja.wiktionary.org/wiki/%E8%84%85%E8%BF%AB
恐怖,https://ja.wiktionary.org/wiki/%E6%81%90%E6%80%96
驚怖,https://ja.wiktionary.org/wiki/%E9%A9%9A%E6%80%96
強弁,https://ja.wiktionary.org/wiki/%E5%BC%B7%E5%BC%81
共謀,https://ja.wiktionary.org/wiki/%E5%85%B1%E8%AC%80
翹望,https://ja.wiktionary.org/wiki/%E7%BF%B9%E6%9C%9B
狂奔,https://ja.wiktionary.org/wiki/%E7%8B%82%E5%A5%94
競奔,https://ja.wiktionary.org/wiki/%E7%AB%B6%E5%A5%94
軽慢,https://ja.wiktionary.org/wiki/%E8%BB%BD%E6%85%A2
共鳴,https://ja.wiktionary.org/wiki/%E5%85%B1%E9%B3%B4
享有,https://ja.wiktionary.org/wiki/%E4%BA%AB%E6%9C%89
共有,https://ja.wiktionary.org/wiki/%E5%85%B1%E6%9C%89
供与,https://ja.wiktionary.org/wiki/%E4%BE%9B%E4%B8%8E
享用,https://ja.wiktionary.org/wiki/%E4%BA%AB%E7%94%A8
供用,https://ja.wiktionary.org/wiki/%E4%BE%9B%E7%94%A8
共用,https://ja.wiktionary.org/wiki/%E5%85%B1%E7%94%A8
孝養,https://ja.wiktionary.org/wiki/%E5%AD%9D%E9%A4%8A
強要,https://ja.wiktionary.org/wiki/%E5%BC%B7%E8%A6%81
享楽,https://ja.wiktionary.org/wiki/%E4%BA%AB%E6%A5%BD
競落,https://ja.wiktionary.org/wiki/%E7%AB%B6%E8%90%BD
供覧,https://ja.wiktionary.org/wiki/%E4%BE%9B%E8%A6%A7
狂乱,https://ja.wiktionary.org/wiki/%E7%8B%82%E4%B9%B1
校量,https://ja.wiktionary.org/wiki/%E6%A0%A1%E9%87%8F
較量,https://ja.wiktionary.org/wiki/%E8%BC%83%E9%87%8F
協力,https://ja.wiktionary.org/wiki/%E5%8D%94%E5%8A%9B
行列,https://ja.wiktionary.org/wiki/%E8%A1%8C%E5%88%97
去家,https://ja.wiktionary.org/wiki/%E5%8E%BB%E5%AE%B6
挙火,https://ja.wiktionary.org/wiki/%E6%8C%99%E7%81%AB
許可,https://ja.wiktionary.org/wiki/%E8%A8%B1%E5%8F%AF
漁獲,https://ja.wiktionary.org/wiki/%E6%BC%81%E7%8D%B2
魚貫,https://ja.wiktionary.org/wiki/%E9%AD%9A%E8%B2%AB
歔欷,https://ja.wiktionary.org/wiki/%E6%AD%94%E6%AC%B7
醵金,https://ja.wiktionary.org/wiki/%E9%86%B5%E9%87%91
局限,https://ja.wiktionary.org/wiki/%E5%B1%80%E9%99%90
曲言,https://ja.wiktionary.org/wiki/%E6%9B%B2%E8%A8%80
極言,https://ja.wiktionary.org/wiki/%E6%A5%B5%E8%A8%80
玉砕,https://ja.wiktionary.org/wiki/%E7%8E%89%E7%A0%95
跼蹐,https://ja.wiktionary.org/wiki/%E8%B7%BC%E8%B9%90
曲折,https://ja.wiktionary.org/wiki/%E6%9B%B2%E6%8A%98
玉折,https://ja.wiktionary.org/wiki/%E7%8E%89%E6%8A%98
曲筆,https://ja.wiktionary.org/wiki/%E6%9B%B2%E7%AD%86
曲論,https://ja.wiktionary.org/wiki/%E6%9B%B2%E8%AB%96
極論,https://ja.wiktionary.org/wiki/%E6%A5%B5%E8%AB%96
挙行,https://ja.wiktionary.org/wiki/%E6%8C%99%E8%A1%8C
挙国一致,https://ja.wiktionary.org/wiki/%E6%8C%99%E5%9B%BD%E4%B8%80%E8%87%B4
拒止,https://ja.wiktionary.org/wiki/%E6%8B%92%E6%AD%A2
禦止,https://ja.wiktionary.org/wiki/%E7%A6%A6%E6%AD%A2
挙手,https://ja.wiktionary.org/wiki/%E6%8C%99%E6%89%8B
居住,https://ja.wiktionary.org/wiki/%E5%B1%85%E4%BD%8F
醵出,https://ja.wiktionary.org/wiki/%E9%86%B5%E5%87%BA
挙証,https://ja.wiktionary.org/wiki/%E6%8C%99%E8%A8%BC
挙踵,https://ja.wiktionary.org/wiki/%E6%8C%99%E8%B8%B5
去勢,https://ja.wiktionary.org/wiki/%E5%8E%BB%E5%8B%A2
拒絶,https://ja.wiktionary.org/wiki/%E6%8B%92%E7%B5%B6
挙措,https://ja.wiktionary.org/wiki/%E6%8C%99%E6%8E%AA
許諾,https://ja.wiktionary.org/wiki/%E8%A8%B1%E8%AB%BE
魚拓,https://ja.wiktionary.org/wiki/%E9%AD%9A%E6%8B%93
虚脱,https://ja.wiktionary.org/wiki/%E8%99%9A%E8%84%B1
曲解,https://ja.wiktionary.org/wiki/%E6%9B%B2%E8%A7%A3
極諌,https://ja.wiktionary.org/wiki/%E6%A5%B5%E8%AB%8C
拒否,https://ja.wiktionary.org/wiki/%E6%8B%92%E5%90%A6
挙兵,https://ja.wiktionary.org/wiki/%E6%8C%99%E5%85%B5
挙用,https://ja.wiktionary.org/wiki/%E6%8C%99%E7%94%A8
許容,https://ja.wiktionary.org/wiki/%E8%A8%B1%E5%AE%B9
去来,https://ja.wiktionary.org/wiki/%E5%8E%BB%E6%9D%A5
居留,https://ja.wiktionary.org/wiki/%E5%B1%85%E7%95%99
挙例,https://ja.wiktionary.org/wiki/%E6%8C%99%E4%BE%8B
帰洛,https://ja.wiktionary.org/wiki/%E5%B8%B0%E6%B4%9B
きりあげ,https://ja.wiktionary.org/wiki/%E3%81%8D%E3%82%8A%E3%81%82%E3%81%92
きりすて,https://ja.wiktionary.org/wiki/%E3%81%8D%E3%82%8A%E3%81%99%E3%81%A6
起立,https://ja.wiktionary.org/wiki/%E8%B5%B7%E7%AB%8B
きりもり,https://ja.wiktionary.org/wiki/%E3%81%8D%E3%82%8A%E3%82%82%E3%82%8A
帰老,https://ja.wiktionary.org/wiki/%E5%B8%B0%E8%80%81
棄老,https://ja.wiktionary.org/wiki/%E6%A3%84%E8%80%81
戯弄,https://ja.wiktionary.org/wiki/%E6%88%AF%E5%BC%84
記録,https://ja.wiktionary.org/wiki/%E8%A8%98%E9%8C%B2
禁圧,https://ja.wiktionary.org/wiki/%E7%A6%81%E5%9C%A7
近位,https://ja.wiktionary.org/wiki/%E8%BF%91%E4%BD%8D
吟詠,https://ja.wiktionary.org/wiki/%E5%90%9F%E8%A9%A0
禁煙,https://ja.wiktionary.org/wiki/%E7%A6%81%E7%85%99
謹賀,https://ja.wiktionary.org/wiki/%E8%AC%B9%E8%B3%80
欣懐,https://ja.wiktionary.org/wiki/%E6%AC%A3%E6%87%90
禁戒,https://ja.wiktionary.org/wiki/%E7%A6%81%E6%88%92
勤学,https://ja.wiktionary.org/wiki/%E5%8B%A4%E5%AD%A6
欣喜,https://ja.wiktionary.org/wiki/%E6%AC%A3%E5%96%9C
欣喜雀躍,https://ja.wiktionary.org/wiki/%E6%AC%A3%E5%96%9C%E9%9B%80%E8%BA%8D
緊急命令,https://ja.wiktionary.org/wiki/%E7%B7%8A%E6%80%A5%E5%91%BD%E4%BB%A4
禁禦,https://ja.wiktionary.org/wiki/%E7%A6%81%E7%A6%A6
禁教,https://ja.wiktionary.org/wiki/%E7%A6%81%E6%95%99
謹啓,https://ja.wiktionary.org/wiki/%E8%AC%B9%E5%95%93
禁錮,https://ja.wiktionary.org/wiki/%E7%A6%81%E9%8C%AE
均衡,https://ja.wiktionary.org/wiki/%E5%9D%87%E8%A1%A1
吟行,https://ja.wiktionary.org/wiki/%E5%90%9F%E8%A1%8C
謹告,https://ja.wiktionary.org/wiki/%E8%AC%B9%E5%91%8A
勤仕,https://ja.wiktionary.org/wiki/%E5%8B%A4%E4%BB%95
禁止,https://ja.wiktionary.org/wiki/%E7%A6%81%E6%AD%A2
近似,https://ja.wiktionary.org/wiki/%E8%BF%91%E4%BC%BC
亀手,https://ja.wiktionary.org/wiki/%E4%BA%80%E6%89%8B
禁酒,https://ja.wiktionary.org/wiki/%E7%A6%81%E9%85%92
緊縮,https://ja.wiktionary.org/wiki/%E7%B7%8A%E7%B8%AE
謹書,https://ja.wiktionary.org/wiki/%E8%AC%B9%E6%9B%B8
謹上,https://ja.wiktionary.org/wiki/%E8%AC%B9%E4%B8%8A
吟唱,https://ja.wiktionary.org/wiki/%E5%90%9F%E5%94%B1
吟誦,https://ja.wiktionary.org/wiki/%E5%90%9F%E8%AA%A6
吟醸,https://ja.wiktionary.org/wiki/%E5%90%9F%E9%86%B8
謹慎,https://ja.wiktionary.org/wiki/%E8%AC%B9%E6%85%8E
近親相姦,https://ja.wiktionary.org/wiki/%E8%BF%91%E8%A6%AA%E7%9B%B8%E5%A7%A6
禁制,https://ja.wiktionary.org/wiki/%E7%A6%81%E5%88%B6
謹製,https://ja.wiktionary.org/wiki/%E8%AC%B9%E8%A3%BD
吟声,https://ja.wiktionary.org/wiki/%E5%90%9F%E5%A3%B0
近接,https://ja.wiktionary.org/wiki/%E8%BF%91%E6%8E%A5
勤続,https://ja.wiktionary.org/wiki/%E5%8B%A4%E7%B6%9A
近代化,https://ja.wiktionary.org/wiki/%E8%BF%91%E4%BB%A3%E5%8C%96
禁断,https://ja.wiktionary.org/wiki/%E7%A6%81%E6%96%AD
近着,https://ja.wiktionary.org/wiki/%E8%BF%91%E7%9D%80
緊張,https://ja.wiktionary.org/wiki/%E7%B7%8A%E5%BC%B5
謹聴,https://ja.wiktionary.org/wiki/%E8%AC%B9%E8%81%B4
欽定,https://ja.wiktionary.org/wiki/%E6%AC%BD%E5%AE%9A
謹呈,https://ja.wiktionary.org/wiki/%E8%AC%B9%E5%91%88
勤王,https://ja.wiktionary.org/wiki/%E5%8B%A4%E7%8E%8B
勤皇,https://ja.wiktionary.org/wiki/%E5%8B%A4%E7%9A%87
金納,https://ja.wiktionary.org/wiki/%E9%87%91%E7%B4%8D
禁縛,https://ja.wiktionary.org/wiki/%E7%A6%81%E7%B8%9B
緊縛,https://ja.wiktionary.org/wiki/%E7%B7%8A%E7%B8%9B
窘迫,https://ja.wiktionary.org/wiki/%E7%AA%98%E8%BF%AB
緊迫,https://ja.wiktionary.org/wiki/%E7%B7%8A%E8%BF%AB
謹白,https://ja.wiktionary.org/wiki/%E8%AC%B9%E7%99%BD
銀ぶら,https://ja.wiktionary.org/wiki/%E9%8A%80%E3%81%B6%E3%82%89
均分,https://ja.wiktionary.org/wiki/%E5%9D%87%E5%88%86
欣慕,https://ja.wiktionary.org/wiki/%E6%AC%A3%E6%85%95
欽慕,https://ja.wiktionary.org/wiki/%E6%AC%BD%E6%85%95
吟歩,https://ja.wiktionary.org/wiki/%E5%90%9F%E6%AD%A9
吟味,https://ja.wiktionary.org/wiki/%E5%90%9F%E5%91%B3
勤務,https://ja.wiktionary.org/wiki/%E5%8B%A4%E5%8B%99
金鍍金,https://ja.wiktionary.org/wiki/%E9%87%91%E9%8D%8D%E9%87%91
銀鍍金,https://ja.wiktionary.org/wiki/%E9%8A%80%E9%8D%8D%E9%87%91
禁慾,https://ja.wiktionary.org/wiki/%E7%A6%81%E6%85%BE
禁欲,https://ja.wiktionary.org/wiki/%E7%A6%81%E6%AC%B2
禁漁,https://ja.wiktionary.org/wiki/%E7%A6%81%E6%BC%81
禁猟,https://ja.wiktionary.org/wiki/%E7%A6%81%E7%8C%9F
勤労,https://ja.wiktionary.org/wiki/%E5%8B%A4%E5%8A%B4
禁篭,https://ja.wiktionary.org/wiki/%E7%A6%81%E7%AF%AD
禁籠,https://ja.wiktionary.org/wiki/%E7%A6%81%E7%B1%A0
勤労者,https://ja.wiktionary.org/wiki/%E5%8B%A4%E5%8A%B4%E8%80%85
具案,https://ja.wiktionary.org/wiki/%E5%85%B7%E6%A1%88
愚案,https://ja.wiktionary.org/wiki/%E6%84%9A%E6%A1%88
くいにげ,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%84%E3%81%AB%E3%81%92
空耗,https://ja.wiktionary.org/wiki/%E7%A9%BA%E8%80%97
空襲,https://ja.wiktionary.org/wiki/%E7%A9%BA%E8%A5%B2
空想,https://ja.wiktionary.org/wiki/%E7%A9%BA%E6%83%B3
空中栽培,https://ja.wiktionary.org/wiki/%E7%A9%BA%E4%B8%AD%E6%A0%BD%E5%9F%B9
空転,https://ja.wiktionary.org/wiki/%E7%A9%BA%E8%BB%A2
空洞化,https://ja.wiktionary.org/wiki/%E7%A9%BA%E6%B4%9E%E5%8C%96
空爆,https://ja.wiktionary.org/wiki/%E7%A9%BA%E7%88%86
空発,https://ja.wiktionary.org/wiki/%E7%A9%BA%E7%99%BA
偶発,https://ja.wiktionary.org/wiki/%E5%81%B6%E7%99%BA
空費,https://ja.wiktionary.org/wiki/%E7%A9%BA%E8%B2%BB
空輸,https://ja.wiktionary.org/wiki/%E7%A9%BA%E8%BC%B8
空冷,https://ja.wiktionary.org/wiki/%E7%A9%BA%E5%86%B7
くぎづけ,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%8E%E3%81%A5%E3%81%91
くぎり,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%8E%E3%82%8A
供花,https://ja.wiktionary.org/wiki/%E4%BE%9B%E8%8A%B1
供華,https://ja.wiktionary.org/wiki/%E4%BE%9B%E8%8F%AF
口訣,https://ja.wiktionary.org/wiki/%E5%8F%A3%E8%A8%A3
苦言,https://ja.wiktionary.org/wiki/%E8%8B%A6%E8%A8%80
具現,https://ja.wiktionary.org/wiki/%E5%85%B7%E7%8F%BE
苦業,https://ja.wiktionary.org/wiki/%E8%8B%A6%E6%A5%AD
愚考,https://ja.wiktionary.org/wiki/%E6%84%9A%E8%80%83
くさかり,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%95%E3%81%8B%E3%82%8A
句作,https://ja.wiktionary.org/wiki/%E5%8F%A5%E4%BD%9C
くさむしり,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%95%E3%82%80%E3%81%97%E3%82%8A
駆使,https://ja.wiktionary.org/wiki/%E9%A7%86%E4%BD%BF
愚視,https://ja.wiktionary.org/wiki/%E6%84%9A%E8%A6%96
くしゃみ,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%97%E3%82%83%E3%81%BF
口受,https://ja.wiktionary.org/wiki/%E5%8F%A3%E5%8F%97
口授,https://ja.wiktionary.org/wiki/%E5%8F%A3%E6%8E%88
駆除,https://ja.wiktionary.org/wiki/%E9%A7%86%E9%99%A4
苦笑,https://ja.wiktionary.org/wiki/%E8%8B%A6%E7%AC%91
具象,https://ja.wiktionary.org/wiki/%E5%85%B7%E8%B1%A1
苦心,https://ja.wiktionary.org/wiki/%E8%8B%A6%E5%BF%83
苦辛,https://ja.wiktionary.org/wiki/%E8%8B%A6%E8%BE%9B
具申,https://ja.wiktionary.org/wiki/%E5%85%B7%E7%94%B3
くすりうり,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%99%E3%82%8A%E3%81%86%E3%82%8A
苦戦,https://ja.wiktionary.org/wiki/%E8%8B%A6%E6%88%A6
供饌,https://ja.wiktionary.org/wiki/%E4%BE%9B%E9%A5%8C
具瞻,https://ja.wiktionary.org/wiki/%E5%85%B7%E7%9E%BB
具体化,https://ja.wiktionary.org/wiki/%E5%85%B7%E4%BD%93%E5%8C%96
くちいれ,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%A1%E3%81%84%E3%82%8C
駆逐,https://ja.wiktionary.org/wiki/%E9%A7%86%E9%80%90
口喧嘩,https://ja.wiktionary.org/wiki/%E5%8F%A3%E5%96%A7%E5%98%A9
くちごたえ,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%A1%E3%81%94%E3%81%9F%E3%81%88
くちぞえ,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%A1%E3%81%9E%E3%81%88
くちだし,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%A1%E3%81%A0%E3%81%97
くちづけ,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%A1%E3%81%A5%E3%81%91
くちづたえ,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%A1%E3%81%A5%E3%81%9F%E3%81%88
くちづて,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%A1%E3%81%A5%E3%81%A6
口パク,https://ja.wiktionary.org/wiki/%E5%8F%A3%E3%83%91%E3%82%AF
口約束,https://ja.wiktionary.org/wiki/%E5%8F%A3%E7%B4%84%E6%9D%9F
駆虫,https://ja.wiktionary.org/wiki/%E9%A7%86%E8%99%AB
くちよせ,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%A1%E3%82%88%E3%81%9B
苦痛,https://ja.wiktionary.org/wiki/%E8%8B%A6%E7%97%9B
屈曲,https://ja.wiktionary.org/wiki/%E5%B1%88%E6%9B%B2
掘採,https://ja.wiktionary.org/wiki/%E6%8E%98%E6%8E%A1
掘削,https://ja.wiktionary.org/wiki/%E6%8E%98%E5%89%8A
掘鑿,https://ja.wiktionary.org/wiki/%E6%8E%98%E9%91%BF
屈指,https://ja.wiktionary.org/wiki/%E5%B1%88%E6%8C%87
屈伸,https://ja.wiktionary.org/wiki/%E5%B1%88%E4%BC%B8
掘進,https://ja.wiktionary.org/wiki/%E6%8E%98%E9%80%B2
屈折,https://ja.wiktionary.org/wiki/%E5%B1%88%E6%8A%98
屈託,https://ja.wiktionary.org/wiki/%E5%B1%88%E8%A8%97
屈服,https://ja.wiktionary.org/wiki/%E5%B1%88%E6%9C%8D
口伝,https://ja.wiktionary.org/wiki/%E5%8F%A3%E4%BC%9D
苦闘,https://ja.wiktionary.org/wiki/%E8%8B%A6%E9%97%98
求道,https://ja.wiktionary.org/wiki/%E6%B1%82%E9%81%93
苦悩,https://ja.wiktionary.org/wiki/%E8%8B%A6%E6%82%A9
具備,https://ja.wiktionary.org/wiki/%E5%85%B7%E5%82%99
供奉,https://ja.wiktionary.org/wiki/%E4%BE%9B%E5%A5%89
弘布,https://ja.wiktionary.org/wiki/%E5%BC%98%E5%B8%83
工夫,https://ja.wiktionary.org/wiki/%E5%B7%A5%E5%A4%AB
区別,https://ja.wiktionary.org/wiki/%E5%8C%BA%E5%88%A5
求法,https://ja.wiktionary.org/wiki/%E6%B1%82%E6%B3%95
くみかえ,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%81%BF%E3%81%8B%E3%81%88
工面,https://ja.wiktionary.org/wiki/%E5%B7%A5%E9%9D%A2
苦悶,https://ja.wiktionary.org/wiki/%E8%8B%A6%E6%82%B6
くやしなき,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%82%84%E3%81%97%E3%81%AA%E3%81%8D
具有,https://ja.wiktionary.org/wiki/%E5%85%B7%E6%9C%89
クラッシュ,https://ja.wiktionary.org/wiki/%E3%82%AF%E3%83%A9%E3%83%83%E3%82%B7%E3%83%A5
クリア,https://ja.wiktionary.org/wiki/%E3%82%AF%E3%83%AA%E3%82%A2
クリープ,https://ja.wiktionary.org/wiki/%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%97
クリック,https://ja.wiktionary.org/wiki/%E3%82%AF%E3%83%AA%E3%83%83%E3%82%AF
苦慮,https://ja.wiktionary.org/wiki/%E8%8B%A6%E6%85%AE
グレードアップ,https://ja.wiktionary.org/wiki/%E3%82%B0%E3%83%AC%E3%83%BC%E3%83%89%E3%82%A2%E3%83%83%E3%83%97
苦労,https://ja.wiktionary.org/wiki/%E8%8B%A6%E5%8A%B4
愚弄,https://ja.wiktionary.org/wiki/%E6%84%9A%E5%BC%84
クローズ,https://ja.wiktionary.org/wiki/%E3%82%AF%E3%83%AD%E3%83%BC%E3%82%BA
クロール,https://ja.wiktionary.org/wiki/%E3%82%AF%E3%83%AD%E3%83%BC%E3%83%AB
くわけ,https://ja.wiktionary.org/wiki/%E3%81%8F%E3%82%8F%E3%81%91
区分,https://ja.wiktionary.org/wiki/%E5%8C%BA%E5%88%86
訓育,https://ja.wiktionary.org/wiki/%E8%A8%93%E8%82%B2
燻煙,https://ja.wiktionary.org/wiki/%E7%87%BB%E7%85%99
訓戒,https://ja.wiktionary.org/wiki/%E8%A8%93%E6%88%92
軍拡,https://ja.wiktionary.org/wiki/%E8%BB%8D%E6%8B%A1
群議,https://ja.wiktionary.org/wiki/%E7%BE%A4%E8%AD%B0
軍議,https://ja.wiktionary.org/wiki/%E8%BB%8D%E8%AD%B0
訓告,https://ja.wiktionary.org/wiki/%E8%A8%93%E5%91%8A
訓示,https://ja.wiktionary.org/wiki/%E8%A8%93%E7%A4%BA
群集,https://ja.wiktionary.org/wiki/%E7%BE%A4%E9%9B%86
軍縮,https://ja.wiktionary.org/wiki/%E8%BB%8D%E7%B8%AE
勲賞,https://ja.wiktionary.org/wiki/%E5%8B%B2%E8%B3%9E
燻蒸,https://ja.wiktionary.org/wiki/%E7%87%BB%E8%92%B8
